"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V740","2020-05-13 13:00:00","60.000","263.000","1.600","32.100","0.530","1005.500","","0.000","-99.000","-99.000","-99.000","32.100","","24.300",""
"C0V790","2020-05-13 13:00:00","410.000","237.000","3.400","30.900","0.520","965.300","","0.000","-99.000","-99.000","-99.000","31.000","","22.400",""
"C0G860","2020-05-13 13:00:00","45.000","284.000","1.900","32.100","0.570","1005.800","","0.000","-99.000","-99.000","-99.000","32.100","","23.900",""
"C0Z250","2020-05-13 13:00:00","1124.000","0.000","0.100","18.200","0.990","892.600","","3.000","-99.000","-99.000","-99.000","19.600","","15.700",""
"C0K440","2020-05-13 13:00:00","35.000","329.000","2.000","30.500","0.630","1007.900","","0.000","-99.000","-99.000","-99.000","30.600","","23.100",""
"C0T900","2020-05-13 13:00:00","160.000","103.000","1.000","25.600","0.560","996.300","","0.000","-99.000","-99.000","-99.000","26.600","","21.200",""
"C0F9V0","2020-05-13 13:00:00","525.000","266.000","3.300","29.300","0.700","954.000","","0.000","-99.000","-99.000","-99.000","29.300","","21.500",""
"C0UA20","2020-05-13 13:00:00","2619.000","218.000","1.700","18.500","0.630","-99.000","","0.000","-99.000","-99.000","-99.000","18.500","","8.300",""
"C0M850","2020-05-13 13:00:00","695.000","0.000","0.000","28.900","0.680","934.600","","0.500","-99.000","-99.000","-99.000","29.600","","20.200",""
"C0C620","2020-05-13 13:00:00","19.000","30.000","3.200","28.700","0.570","1010.100","","0.000","9.100","44.000","","29.500","","22.700",""
"C0I360","2020-05-13 13:00:00","300.000","291.000","3.400","29.000","0.630","977.200","","0.000","-99.000","-99.000","-99.000","29.700","","21.400",""
"C0M810","2020-05-13 13:00:00","1354.000","317.000","2.100","22.300","0.870","867.100","","0.000","-99.000","-99.000","-99.000","22.300","","16.400",""
"C0AC80","2020-05-13 13:00:00","40.000","60.000","3.700","27.400","0.590","1009.600","","0.000","8.800","42.000","","27.800","","22.100",""
"CM0140","2020-05-13 13:00:00","26.000","78.000","1.900","27.700","0.630","1012.600","","0.000","-99.000","-99.000","-99.000","28.800","","24.000",""
"C0SA20","2020-05-13 13:00:00","857.000","16.000","2.400","19.100","1.000","919.900","","0.000","8.600","21.000","","21.100","","18.300",""
"C0K490","2020-05-13 13:00:00","91.000","258.000","1.900","31.500","0.580","1000.900","","0.000","-99.000","-99.000","-99.000","32.100","","22.400",""
"C0V820","2020-05-13 13:00:00","441.000","253.000","1.500","31.300","0.590","964.700","","0.000","-99.000","-99.000","-99.000","31.300","","21.900",""
"C0S810","2020-05-13 13:00:00","65.000","31.000","2.100","27.900","0.710","1009.700","","0.000","7.800","51.000","","30.200","","23.400",""
"C0R580","2020-05-13 13:00:00","10.000","239.000","3.400","29.900","0.700","1010.600","","0.000","-99.000","-99.000","-99.000","30.200","","25.500",""
"C0Z330","2020-05-13 13:00:00","488.000","71.000","1.000","21.800","0.820","962.600","","0.000","-99.000","-99.000","-99.000","25.400","","19.700",""
"C0E590","2020-05-13 13:00:00","40.000","20.000","2.000","30.300","0.520","1007.300","","0.000","-99.000","-99.000","-99.000","30.900","","20.600",""
"C0D540","2020-05-13 13:00:00","227.000","48.000","1.100","28.400","0.610","988.300","","0.000","-99.000","-99.000","-99.000","28.800","","19.100",""
"C0K420","2020-05-13 13:00:00","42.000","358.000","2.400","30.700","0.620","1006.700","","0.000","-99.000","-99.000","-99.000","31.300","","23.300",""
"C0Z180","2020-05-13 13:00:00","34.000","31.000","3.200","25.800","0.740","1011.700","","0.000","-99.000","-99.000","-99.000","26.600","","22.900",""
"C0AD10","2020-05-13 13:00:00","27.000","122.000","2.000","29.600","0.330","1010.900","","0.000","8.300","128.000","","30.200","","24.200",""
"C0M720","2020-05-13 13:00:00","225.000","276.000","1.300","30.100","0.620","986.400","","0.000","-99.000","-99.000","-99.000","30.800","","21.800",""
"C0V450","2020-05-13 13:00:00","51.000","242.000","2.700","31.200","0.550","1005.800","","0.000","-99.000","-99.000","-99.000","31.200","","24.600",""
"C0R280","2020-05-13 13:00:00","242.000","58.000","2.700","28.600","0.700","986.200","","0.000","11.700","56.000","","28.600","","22.700",""
"C0E610","2020-05-13 13:00:00","850.000","0.000","0.000","24.700","0.700","920.100","","0.000","-99.000","-99.000","-99.000","25.600","","20.300",""
"C0V610","2020-05-13 13:00:00","22.000","281.000","3.400","30.100","0.670","1009.500","","0.000","-99.000","-99.000","-99.000","30.100","","25.500",""
"C0Z310","2020-05-13 13:00:00","59.000","264.000","1.400","25.600","0.860","1009.600","","0.000","-99.000","-99.000","-99.000","26.600","","21.600",""
"C0S700","2020-05-13 13:00:00","507.000","59.000","1.900","22.300","0.820","959.000","","0.000","-99.000","-99.000","-99.000","25.200","","19.900",""
"C0T9G0","2020-05-13 13:00:00","605.000","45.000","1.300","21.800","0.990","950.000","","0.000","-99.000","-99.000","-99.000","23.300","","18.700",""
"C0U520","2020-05-13 13:00:00","517.000","0.000","0.000","21.500","0.990","960.200","","0.000","-99.000","-99.000","-99.000","24.100","","18.100",""
"C0E750","2020-05-13 13:00:00","62.000","31.000","2.000","30.200","0.450","1003.600","","0.000","-99.000","-99.000","-99.000","30.200","","21.800",""
"C0R810","2020-05-13 13:00:00","25.000","264.000","2.800","28.900","0.750","1009.900","","0.000","-99.000","-99.000","-99.000","29.300","","25.100",""
"C0G660","2020-05-13 13:00:00","27.000","318.000","4.300","32.700","0.570","1011.500","","0.000","-99.000","-99.000","-99.000","32.800","","23.600",""
"C0W140","2020-05-13 13:00:00","21.000","73.000","5.700","28.300","0.310","1012.700","","0.000","11.700","65.000","","28.500","","22.600",""
"C0U720","2020-05-13 13:00:00","1260.000","21.000","4.000","17.800","0.990","889.700","","0.500","-99.000","-99.000","-99.000","20.000","","15.100",""
"C0R690","2020-05-13 13:00:00","248.000","34.000","2.600","27.900","0.700","984.300","","0.000","10.100","350.000","","27.900","","23.100",""
"C0X150","2020-05-13 13:00:00","18.000","252.000","2.700","32.300","0.570","1011.000","","0.000","-99.000","-99.000","-99.000","32.300","","24.700",""
"C0Z050","2020-05-13 13:00:00","830.000","0.000","0.000","20.300","0.800","925.400","","1.000","-99.000","-99.000","-99.000","20.900","","18.000",""
"C0I490","2020-05-13 13:00:00","1601.000","254.000","2.900","24.100","0.720","843.400","","0.000","-99.000","-99.000","-99.000","24.800","","15.600",""
"C0I090","2020-05-13 13:00:00","910.000","273.000","0.900","23.300","0.990","913.600","","1.000","-99.000","-99.000","-99.000","26.000","","19.000",""
"C0X240","2020-05-13 13:00:00","394.000","229.000","0.400","29.300","0.660","968.700","","0.000","-99.000","-99.000","-99.000","29.300","","21.200",""
"C0S990","2020-05-13 13:00:00","409.000","29.000","3.500","24.100","0.840","968.900","","0.000","10.200","27.000","","25.900","","22.000",""
"C0T9B0","2020-05-13 13:00:00","558.000","116.000","0.900","22.300","0.920","954.400","","0.000","-99.000","-99.000","-99.000","23.200","","19.600",""
"C0G650","2020-05-13 13:00:00","34.000","341.000","0.500","33.400","0.550","1007.500","","0.000","-99.000","-99.000","-99.000","33.400","","23.400",""
"C0K580","2020-05-13 13:00:00","26.000","307.000","2.200","32.300","0.680","1010.000","","0.000","-99.000","-99.000","-99.000","32.300","","22.800",""
"C0X050","2020-05-13 13:00:00","25.000","279.000","2.900","33.200","0.540","1007.700","","0.000","-99.000","-99.000","-99.000","33.200","","23.300",""
"CM0100","2020-05-13 13:00:00","25.000","42.000","3.000","29.200","0.440","1009.900","","0.000","-99.000","-99.000","-99.000","29.200","","22.200",""
"C0AC70","2020-05-13 13:00:00","71.000","95.000","1.500","27.300","0.570","1006.400","","0.000","9.300","75.000","","27.600","","21.900",""
"CM0130","2020-05-13 13:00:00","11.000","291.000","2.500","28.200","0.680","1011.700","","0.000","-99.000","-99.000","-99.000","28.200","","25.400",""
"C0W110","2020-05-13 13:00:00","16.000","29.000","6.700","23.500","0.630","1014.700","","0.000","-99.000","-99.000","-99.000","23.500","","21.200",""
"C0R670","2020-05-13 13:00:00","26.000","76.000","4.600","30.000","0.570","1010.600","","0.000","12.100","108.000","","30.500","","26.100",""
"C0X120","2020-05-13 13:00:00","28.000","285.000","1.900","31.700","0.560","1009.700","","0.000","-99.000","-99.000","-99.000","31.700","","24.500",""
"C0R100","2020-05-13 13:00:00","1006.000","292.000","1.200","23.500","0.790","903.800","","0.000","-99.000","-99.000","-99.000","24.400","","18.400",""
"C0R740","2020-05-13 13:00:00","58.000","103.000","6.300","29.200","0.590","1006.300","","0.000","12.900","100.000","","29.900","","25.500",""
"C0C700","2020-05-13 13:00:00","151.000","85.000","2.500","28.000","0.510","996.500","","0.000","9.800","96.000","","28.100","","22.100",""
"C0W130","2020-05-13 13:00:00","18.000","21.000","5.700","27.300","0.690","1009.500","","0.000","12.700","15.000","","27.500","","23.500",""
"C0F9R0","2020-05-13 13:00:00","20.000","27.000","3.000","29.800","0.590","1010.700","","0.000","-99.000","-99.000","-99.000","30.000","","22.900",""
"C0G780","2020-05-13 13:00:00","27.000","338.000","3.400","31.100","0.570","1008.900","","0.000","-99.000","-99.000","-99.000","31.100","","23.700",""
"C0C590","2020-05-13 13:00:00","72.000","30.000","3.000","27.600","0.580","1004.500","","0.000","-99.000","-99.000","-99.000","28.200","","21.700",""
"C0I520","2020-05-13 13:00:00","3860.000","-99.000","-99.000","6.100","0.860","644.200","","-99.000","-99.000","-99.000","-99.000","6.400","","2.600",""
"C0M790","2020-05-13 13:00:00","15.000","266.000","2.000","31.400","0.580","1008.900","","0.000","-99.000","-99.000","-99.000","31.800","","23.300",""
"C0R130","2020-05-13 13:00:00","1040.000","260.000","1.700","24.900","0.790","897.800","","0.000","-99.000","-99.000","-99.000","24.900","","19.200",""
"C0AH30","2020-05-13 13:00:00","755.000","117.000","2.300","20.800","0.700","930.300","","0.000","-99.000","-99.000","-99.000","21.200","","17.100",""
"C0X170","2020-05-13 13:00:00","50.000","282.000","3.100","33.000","0.500","1005.500","","0.000","-99.000","-99.000","-99.000","33.200","","24.200",""
"C0K291","2020-05-13 13:00:00","8.000","293.000","2.500","30.600","0.650","1011.300","","0.000","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0D480","2020-05-13 13:00:00","223.000","36.000","0.300","28.500","0.620","986.900","","0.000","-99.000","-99.000","-99.000","28.800","","19.100",""
"C0F0C0","2020-05-13 13:00:00","983.000","215.000","1.000","25.100","0.880","905.100","","0.000","-99.000","-99.000","-99.000","25.100","","19.000",""
"C0U860","2020-05-13 13:00:00","5.000","57.000","5.400","27.700","0.680","1015.200","","0.000","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0UA50","2020-05-13 13:00:00","808.000","0.000","0.200","20.500","0.930","926.300","","0.000","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0X320","2020-05-13 13:00:00","30.000","260.000","3.400","33.500","0.540","1007.500","","0.000","-99.000","-99.000","-99.000","33.500","","22.400",""
"C0T960","2020-05-13 13:00:00","120.000","31.000","1.500","25.800","0.750","1002.100","","0.500","-99.000","-99.000","-99.000","27.100","","21.700",""
"C0SA80","2020-05-13 13:00:00","136.000","88.000","2.100","26.100","0.720","998.900","","0.000","-99.000","-99.000","-99.000","27.300","","23.900",""
"C0E780","2020-05-13 13:00:00","160.000","351.000","0.600","31.000","0.490","994.000","","0.000","-99.000","-99.000","-99.000","31.200","","21.400",""
"C0F9Q0","2020-05-13 13:00:00","149.000","337.000","5.100","30.500","0.510","994.200","","0.000","-99.000","-99.000","-99.000","30.500","","21.500",""
"C0F9X0","2020-05-13 13:00:00","166.000","358.000","3.300","30.000","0.530","993.400","","0.000","-99.000","-99.000","-99.000","30.200","","22.300",""
"C0F0D0","2020-05-13 13:00:00","3171.000","172.000","2.200","15.200","0.590","700.100","","0.000","-99.000","-99.000","-99.000","15.800","","5.100",""
"C0S730","2020-05-13 13:00:00","110.000","48.000","10.900","25.400","0.830","1001.400","","0.000","16.200","51.000","","25.800","","23.400",""
"C0T790","2020-05-13 13:00:00","2830.000","242.000","1.300","14.600","0.750","729.100","","0.000","-99.000","-99.000","-99.000","16.500","","8.200",""
"C0V750","2020-05-13 13:00:00","50.000","287.000","2.600","31.400","0.610","1007.300","","0.000","-99.000","-99.000","-99.000","32.100","","24.900",""
"C0K530","2020-05-13 13:00:00","12.000","323.000","4.400","29.700","0.690","1010.600","","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0M780","2020-05-13 13:00:00","30.000","294.000","2.500","30.800","0.580","1008.700","","0.000","-99.000","-99.000","-99.000","31.300","","23.500",""
"C0V360","2020-05-13 13:00:00","94.000","330.000","0.800","31.600","0.540","1000.800","","0.000","-99.000","-99.000","-99.000","32.000","","22.700",""
"C0K510","2020-05-13 13:00:00","10.000","213.000","1.000","31.500","0.610","1010.000","","0.000","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0D650","2020-05-13 13:00:00","97.000","49.000","4.800","27.700","0.510","1002.100","","0.000","-99.000","-99.000","-99.000","28.300","","21.900",""
"C0V630","2020-05-13 13:00:00","19.000","293.000","1.900","29.600","0.670","1009.700","","0.000","-99.000","-99.000","-99.000","29.600","","25.100",""
"C0U910","2020-05-13 13:00:00","17.000","104.000","2.000","25.200","0.680","1014.100","","0.000","-99.000","-99.000","-99.000","25.900","","21.600",""
"C0U600","2020-05-13 13:00:00","10.000","69.000","1.800","26.700","0.630","1014.300","","0.000","-99.000","-99.000","-99.000","27.200","","21.400",""
"C0G820","2020-05-13 13:00:00","29.000","279.000","0.800","32.300","0.620","1007.800","","0.000","-99.000","-99.000","-99.000","32.300","","23.300",""
"C0R590","2020-05-13 13:00:00","72.000","289.000","3.000","31.900","0.610","1003.200","","0.000","-99.000","-99.000","-99.000","31.900","","24.800",""
"C0A9E0","2020-05-13 13:00:00","26.000","73.000","3.000","28.700","0.470","1011.700","","0.000","-99.000","-99.000","-99.000","29.800","","23.800",""
"C0R480","2020-05-13 13:00:00","57.000","204.000","1.300","32.300","0.550","1004.400","","0.000","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0X300","2020-05-13 13:00:00","70.000","281.000","1.800","30.900","0.620","1003.500","","0.500","-99.000","-99.000","-99.000","31.600","","22.200",""
"C0U970","2020-05-13 13:00:00","7.000","54.000","2.500","26.500","0.690","1016.100","","0.000","-99.000","-99.000","-99.000","26.800","","21.800",""
"C0SA90","2020-05-13 13:00:00","497.000","79.000","1.300","23.200","0.870","957.800","","0.000","7.500","66.000","","25.400","","21.000",""
"C0R340","2020-05-13 13:00:00","230.000","31.000","3.600","29.300","0.630","986.800","","0.000","10.600","8.000","","31.700","","23.100",""
"C0M750","2020-05-13 13:00:00","10.000","292.000","0.500","30.200","0.630","1010.700","","0.000","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0I110","2020-05-13 13:00:00","161.000","241.000","1.200","31.400","0.630","994.400","","0.000","-99.000","-99.000","-99.000","31.400","","23.100",""
"C0V370","2020-05-13 13:00:00","74.000","271.000","1.700","32.700","0.530","1003.800","","0.000","-99.000","-99.000","-99.000","32.700","","23.000",""
"C0C690","2020-05-13 13:00:00","242.000","147.000","2.100","26.800","0.460","986.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.900",""
"C0A540","2020-05-13 13:00:00","401.000","129.000","0.400","25.000","0.640","971.700","","0.000","-99.000","-99.000","-99.000","25.800","","19.700",""
"C0SA60","2020-05-13 13:00:00","6.000","76.000","3.500","29.100","0.660","1012.900","","0.000","-99.000","-99.000","-99.000","30.200","","23.800",""
"C0H950","2020-05-13 13:00:00","192.000","323.000","1.200","30.600","0.640","990.300","","0.000","-99.000","-99.000","-99.000","30.800","","20.900",""
"C0O960","2020-05-13 13:00:00","112.000","263.000","1.800","31.500","0.550","998.000","","0.000","-99.000","-99.000","-99.000","31.500","","23.000",""
"C0E880","2020-05-13 13:00:00","507.000","46.000","3.000","28.000","0.650","956.200","","0.000","-99.000","-99.000","-99.000","28.100","","20.900",""
"C0AH10","2020-05-13 13:00:00","30.000","88.000","3.600","28.500","0.550","1010.200","","0.000","9.800","82.000","","28.500","","23.500",""
"C0R820","2020-05-13 13:00:00","588.000","190.000","0.500","28.300","0.640","948.600","","0.000","-99.000","-99.000","-99.000","30.100","","21.100",""
"C0R680","2020-05-13 13:00:00","13.000","73.000","11.200","28.600","0.690","1011.300","","0.000","17.900","69.000","","28.900","","25.500",""
"C0X210","2020-05-13 13:00:00","38.000","307.000","2.900","31.300","0.570","1005.600","","0.000","-99.000","-99.000","-99.000","32.000","","23.100",""
"C0D430","2020-05-13 13:00:00","87.000","0.000","0.000","30.800","0.590","1001.600","","0.000","-99.000","-99.000","-99.000","30.800","","19.900",""
"C0AD30","2020-05-13 13:00:00","20.000","71.000","3.200","28.700","0.440","1009.800","","0.000","9.300","81.000","","29.900","","24.000",""
"C0AI30","2020-05-13 13:00:00","26.000","75.000","7.900","27.300","0.570","1011.700","","0.000","13.700","94.000","","27.600","","23.500",""
